Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
James Jones,MIA,30,5,4,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,2.0
Joel Anthony,MIA,28,5,5,0,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,100,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.6
Kendrick Perkins,OKC,26,5,3,2,2.2,0.4,0.2,0.2,100,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.6,1.4
Mike Miller,MIA,31,5,2,3,1.6,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.2,0.4
Zach Randolph,MEM,29,5,3,2,2.1,1.8,0.4,1.6,25.0,0.2,0.4,50.0,0.8,0.8,100,0.2,1.0,1.2,0.0,0.0,0.0,0.0,0.0,1.4
Al Horford,ATL,25,4,3,1,1.6,1.0,0.3,0.5,50.0,0.0,0.0,0.0,0.5,0.5,100,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8
Antonio McDyess,SAS,36,4,2,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Daequan Cook,OKC,24,4,3,1,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Danny Granger,IND,28,4,1,3,1.6,1.5,0.3,1.0,25.0,0.0,0.3,0.0,1.0,1.0,100,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,-2.8
Dwight Howard,ORL,25,4,1,3,1.6,0.8,0.3,0.3,100,0.0,0.0,0.0,0.3,0.8,33.3,0.3,0.5,0.8,0.0,0.0,0.0,0.3,0.3,0.3
George Hill,SAS,25,4,2,2,1.3,1.5,0.3,0.5,50.0,0.0,0.3,0.0,1.0,1.0,100,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.8
Hedo Turkoglu,ORL,32,4,1,3,1.6,0.5,0.3,0.8,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-0.5
Jameer Nelson,ORL,29,4,1,3,1.5,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.3
